Código do município,Município,RO,AC,AM,RR,PA,AP,TO,MA,PI,CE,RN,PB,PE,AL,SE,BA,MG,ES,RJ,SP,PR,SC,RS,MS,MT,GO,DF,Total
290755,CATURAMA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
290760,CENTRAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,28
290790,CIPO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,-,-,-,-,-,-,-,-,-,-,-,42
290800,COARACI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,11
290820,CONCEICAO DA FEIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,423,-,-,-,-,-,-,-,-,-,-,-,423
290830,CONCEICAO DO ALMEIDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,170,-,-,-,-,-,-,-,-,-,-,-,170
290840,CONCEICAO DO COITE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,835,-,-,-,-,-,-,-,-,-,-,-,835
290850,CONCEICAO DO JACUIPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,743,-,-,-,-,-,-,-,-,-,-,-,743
290860,CONDE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,112,-,-,-,-,-,-,-,-,-,-,-,112
290870,CONDEUBA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,8
290880,CONTENDAS DO SINCORA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,7
290890,CORACAO DE MARIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,112,-,-,-,-,-,-,-,-,-,-,-,112
290910,CORIBE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3
290920,CORONEL JOAO SA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,32
290940,COTEGIPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
290950,CRAVOLANDIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,9
290960,CRISOPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,29
290980,CRUZ DAS ALMAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,823,-,-,-,-,-,-,-,-,-,-,-,823
290990,CURACA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,16
291000,DARIO MEIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,8
291005,DIAS D'AVILA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,86,-,-,-,-,-,-,-,-,-,-,-,86
291010,DOM BASILIO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3
291020,DOM MACEDO COSTA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
291030,ELISIO MEDRADO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3
291040,ENCRUZILHADA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3
291050,ENTRE RIOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,7
291060,ESPLANADA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172,-,-,-,-,-,-,-,-,-,-,-,172
291070,EUCLIDES DA CUNHA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81,-,-,-,-,-,-,-,-,-,-,-,81
291072,EUNAPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,18
291075,FATIMA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,8
291080,FEIRA DE SANTANA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6035,-,-,-,-,-,-,-,-,-,-,-,6035
291085,FILADELFIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,8
291090,FIRMINO ALVES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
291100,FLORESTA AZUL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
291120,GANDU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,23
291125,GAVIAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,-,-,-,-,-,-,-,-,-,-,-,57
291140,GLORIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,-,-,-,-,-,-,-,-,-,-,-,63
291160,GOVERNADOR MANGABEIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,37
291170,GUANAMBI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,163,-,-,-,-,-,-,-,-,-,-,-,163
291190,IACU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,166,-,-,-,-,-,-,-,-,-,-,-,166
291200,IBIASSUCE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
291210,IBICARAI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
291230,IBICUI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,5
291240,IBIPEBA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,16
291250,IBIPITANGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,340,-,-,-,-,-,-,-,-,-,-,-,340
291260,IBIQUERA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,41
291270,IBIRAPITANGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
291280,IBIRAPUA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
291290,IBIRATAIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
291300,IBITIARA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,6
291310,IBITITA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
291320,IBOTIRAMA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,14
291330,ICHU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81,-,-,-,-,-,-,-,-,-,-,-,81
291350,IGUAI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
291360,ILHEUS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,25
291370,INHAMBUPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,-,-,-,-,-,-,-,-,-,-,-,58
291380,IPECAETA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,34
291390,IPIAU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,12
291400,IPIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,22
291410,IPUPIARA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3
291420,IRAJUBA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,122,-,-,-,-,-,-,-,-,-,-,-,122
291430,IRAMAIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,6
291440,IRAQUARA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,21
291450,IRARA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,428,-,-,-,-,-,-,-,-,-,-,-,428
291460,IRECE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,181,-,-,-,-,-,-,-,-,-,-,-,181
291470,ITABERABA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,69,-,-,-,-,-,-,-,-,-,-,-,69
291480,ITABUNA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,-,-,-,-,-,-,-,-,-,-,-,48
291500,ITAETE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
291520,ITAGIBA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2
291535,ITAGUACU DA BAHIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,5
291550,ITAJUIPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
291560,ITAMARAJU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,21
291570,ITAMARI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2
291600,ITANHEM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,550,-,-,-,-,-,-,-,-,-,-,-,550
291610,ITAPARICA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,103,-,-,-,-,-,-,-,-,-,-,-,103
291640,ITAPETINGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,5
291650,ITAPICURU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,23
291670,ITAQUARA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,-,-,-,-,-,-,-,-,-,-,-,56
291685,ITATIM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,14
291690,ITIRUCU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,12
291700,ITIUBA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
291720,ITUACU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,-,-,-,-,-,-,-,-,-,-,-,49
291735,JABORANDI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
291740,JACARACI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
291750,JACOBINA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,-,-,80
291760,JAGUAQUARA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,427,-,-,-,-,-,-,-,-,-,-,-,427
291770,JAGUARARI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
291780,JAGUARIPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
291790,JANDAIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,16
291800,JEQUIE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,385,-,-,-,-,-,-,-,-,-,-,-,385
291810,JEREMOABO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2
291830,JITAUNA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
291835,JOAO DOURADO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,25
291840,JUAZEIRO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,-,-,-,-,-,-,-,-,-,-,-,53
291870,LAFAIETE COUTINHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
291900,LAJEDINHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2
291905,LAJEDO DO TABOCAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,12
291910,LAMARAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,17
291915,LAPAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,-,-,-,-,-,-,-,-,-,-,-,63
291920,LAURO DE FREITAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,566,-,-,-,-,-,-,-,-,-,-,-,566
291930,LENCOIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128,-,-,-,-,-,-,-,-,-,-,-,128
291940,LICINIO DE ALMEIDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
291950,LIVRAMENTO DE NOSSA SENHORA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,5
291955,LUIS EDUARDO MAGALHAES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
291960,MACAJUBA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,23
291980,MACAUBAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,106,-,-,-,-,-,-,-,-,-,-,-,106
291990,MACURURE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,10
291992,MADRE DE DEUS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,10
291995,MAETINGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2
292000,MAIQUINIQUE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
292010,MAIRI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,9
292030,MALHADA DE PEDRAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
292040,MANOEL VITORINO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,558,-,-,-,-,-,-,-,-,-,-,-,558
292050,MARACAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,16
292060,MARAGOGIPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,100
292070,MARAU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2
292080,MARCIONILIO SOUZA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,20
292090,MASCOTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
292100,MATA DE SAO JOAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,20
292110,MEDEIROS NETO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,-,-,80
292120,MIGUEL CALMON,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,23
292130,MILAGRES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,8
292140,MIRANGABA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
292145,MIRANTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2
292160,MORPARA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
292170,MORRO DO CHAPEU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,8
292200,MUCURI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,5
292205,MULUNGU DO MORRO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
292220,MUNIZ FERREIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2
292225,MUQUEM DE SAO FRANCISCO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,5
292230,MURITIBA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99,-,-,-,-,-,-,-,-,-,-,-,99
292250,NAZARE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3
292260,NILO PECANHA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3
292265,NORDESTINA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,7
292270,NOVA CANAA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,11
292273,NOVA FATIMA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,160,-,-,-,-,-,-,-,-,-,-,-,160
292280,NOVA ITARANA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,18
292285,NOVA REDENCAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,-,-,-,-,-,-,-,-,-,-,-,77
292290,NOVA SOURE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,38
292300,NOVA VICOSA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,-,-,-,65
292310,OLINDINA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,216,-,-,-,-,-,-,-,-,-,-,-,216
292320,OLIVEIRA DOS BREJINHOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,31
292330,OURICANGAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,113,-,-,-,-,-,-,-,-,-,-,-,113
292335,OUROLANDIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,5
292340,PALMAS DE MONTE ALTO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,9
292360,PARAMIRIM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,20
292370,PARATINGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,139,-,-,-,-,-,-,-,-,-,-,-,139
292380,PARIPIRANGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,10
292400,PAULO AFONSO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,914,-,-,-,-,-,-,-,-,-,-,-,914
292405,PE DE SERRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,18
292410,PEDRAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,-,-,-,-,-,-,-,-,-,-,-,48
292420,PEDRO ALEXANDRE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
292470,PIRIPA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,25
292480,PIRITIBA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2
292510,POCOES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,5
292520,POJUCA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,355,-,-,-,-,-,-,-,-,-,-,-,355
292525,PONTO NOVO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2
292530,PORTO SEGURO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,34
292550,PRADO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,162,-,-,-,-,-,-,-,-,-,-,-,162
292560,PRESIDENTE DUTRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,786,-,-,-,-,-,-,-,-,-,-,-,786
292570,PRESIDENTE JANIO QUADROS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
292575,PRESIDENTE TANCREDO NEVES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,8
292590,QUIJINGUE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,19
292593,QUIXABEIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,37
292595,RAFAEL JAMBEIRO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,40
292600,REMANSO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
292610,RETIROLANDIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2
292620,RIACHAO DAS NEVES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,-,-,-,-,-,-,-,-,-,-,-,33
292630,RIACHAO DO JACUIPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,268,-,-,-,-,-,-,-,-,-,-,-,268
292640,RIACHO DE SANTANA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2
292650,RIBEIRA DO AMPARO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
292660,RIBEIRA DO POMBAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,986,-,-,-,-,-,-,-,-,-,-,-,986
292665,RIBEIRAO DO LARGO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3
292670,RIO DE CONTAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
292690,RIO DO PIRES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,283,-,-,-,-,-,-,-,-,-,-,-,283
292700,RIO REAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,343,-,-,-,-,-,-,-,-,-,-,-,343
292710,RODELAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
292720,RUY BARBOSA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,-,-,-,-,-,-,-,-,-,-,-,57
292730,SALINAS DA MARGARIDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,207,-,-,-,-,-,-,-,-,-,-,-,207
292740,SALVADOR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12873,-,-,-,-,-,-,-,-,-,-,-,12873
292750,SANTA BARBARA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75,-,-,-,-,-,-,-,-,-,-,-,75
292760,SANTA BRIGIDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3
292770,SANTA CRUZ CABRALIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,21
292790,SANTA INES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2
292800,SANTALUZ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66,-,-,-,-,-,-,-,-,-,-,-,66
292830,SANTANOPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96,-,-,-,-,-,-,-,-,-,-,-,96
292840,SANTA RITA DE CASSIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,16
292850,SANTA TERESINHA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,-,-,-,55
292860,SANTO AMARO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,161,-,-,-,-,-,-,-,-,-,-,-,161
292870,SANTO ANTONIO DE JESUS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67,-,-,-,-,-,-,-,-,-,-,-,67
292880,SANTO ESTEVAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,-,-,-,-,-,-,-,-,-,-,-,54
292890,SAO DESIDERIO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,103,-,-,-,-,-,-,-,-,-,-,-,103
292895,SAO DOMINGOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
292900,SAO FELIX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,-,-,-,-,-,-,-,-,-,-,-,47
292910,SAO FELIPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3
292920,SAO FRANCISCO DO CONDE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,112,-,-,-,-,-,-,-,-,-,-,-,112
292925,SAO GABRIEL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,6
292930,SAO GONCALO DOS CAMPOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,-,-,-,-,-,-,-,-,-,-,-,44
292937,SAO JOSE DO JACUIPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,-,-,-,-,-,-,-,-,-,-,-,45
292950,SAO SEBASTIAO DO PASSE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,15
292960,SAPEACU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,17
292970,SATIRO DIAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,13
